"id_job","duration","required_work_experience","job_type","salary_period","salary","position_name","latitude","longitude","applied"
"8de997ee7caeg993dg4b01g6e73g3e886a31","PERMANENT","2-3 Years","FULL_TIME","","","Full stack web developer",40.755027770996094,-73.9890365600586,19
"95d559a6dacfga02bg4c8dg3dafg61925c47","PERMANENT","1-2 Years","FULL_TIME","","","Stock person",40.620132446289062,-73.9459457397461,19
"bb31e746708egb692g4ba6gc8e0g672c1410","TEMPORAL","1-2 Years","FULL_TIME","","","Sales associate",40.745548248291016,-73.5951156616211,19
"c20fb44b6d48ga3bcg4479gc725g5b983df3","PERMANENT","No","FULL_TIME","","","Sales agent",41.117744445800781,-73.408157348632812,19
"c27d3c3658b3g8173g4063gb469g0b47bd75","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.598762512207031,-73.961494445800781,19
"c8a4a66a0e49g95ddg4bdfg1c05g824fccda","NONE","1-2 Years","NONE","","","Medical biller",40.678176879882812,-73.944160461425781,19
"e67df714a57cg9a0eg4567gd7b6gf5498cdb","PERMANENT","2-3 Years","FULL_TIME","","","Automotive refinisher",40.873470306396484,-73.855842590332031,19
"e9177cd51b81ga847g4f8fg569fga4408328","PERMANENT","+3 Years","FULL_TIME","","","Legal secretary",40.737583160400391,-73.61651611328125,19
"f1be7bf6a08agaac4g45d4g51edg433ee4e6","PERMANENT","1-2 Years","FULL_TIME","","","Mechanic & technician",40.848773956298828,-73.9320068359375,19
"f7ee7917b95bg88efg4a74g1befgca830dfe","PERMANENT","1-2 Years","FULL_TIME","","","Security guard",40.879741668701172,-73.920417785644531,19
"faf6180ea02egbe5dg4a83g5509g51b30101","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",40.863502502441406,-74.035728454589844,19
"0a07127eeaa2gb5d5g49a2g1ae6gc8155c0f","PERMANENT","1-2 Years","FULL_TIME","","","Mens department salesperson",40.778415679931641,-73.980499267578125,19
"308191205295g91c5g41c9ge879g3d5533b0","","1-2 Years","NONE","","","Mover",40.905727386474609,-74.0400161743164,19
"35151919a07fgaa01g4e5eg01bdgad5e5513","PERMANENT","No","FULL_TIME","","","Registered Nurse",40.712776184082031,-74.005973815917969,19
"446c71ba7412g9994g47b8g0fb8gf3b9251a","","1-2 Years","NONE","","","Foreman",40.905727386474609,-74.0400161743164,19
"70290009e93fg972cg40f6gce87g48cc0bfc","PERMANENT","1-2 Years","FULL_TIME","","","Salad creator/juicebar",40.626163482666016,-74.032951354980469,19
"7b698eee73f0gbdfag49afgb15eg6fd92bd4","PERMANENT","+3 Years","PART_TIME","","","Medical Doctor-Primary Care Physician",40.703041076660156,-73.868942260742188,19
"847e4fa351bag9385g41c1gae8fg48ed0842","PERMANENT","1-2 Years","FULL_TIME","","","Human resources administrator",40.6496467590332,-74.013641357421875,19
"86487e89e711g8b91g4016gdb60g90d54f76","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",40.779327392578125,-73.983726501464844,19
"9877a20e6cadg869dg4c05g345fg3fc49858","PERMANENT","1-2 Years","FULL_TIME","","","Retail associate",40.756893157958984,-73.9390640258789,19
"a348df0471a4gb9e9g4947g9db9g67a15e1c","PERMANENT","1-2 Years","FULL_TIME","","","Pharmacy technician",40.715057373046875,-73.982955932617188,19
"b4e596b4162ega090g4a89g671agc5c44882","PERMANENT","2-3 Years","FULL_TIME","","","Preschool teacher",40.800601959228516,-73.937591552734375,19
"dbec42238d22ga536g42c2g426egff7b094e","PERMANENT","1-2 Years","PART_TIME","","","Security guard",40.712776184082031,-74.005973815917969,19
"0a4e68a194f4g83f4g4145g5f47g5f837ab7","PERMANENT","1-2 Years","FULL_TIME","HOUR",15,"Chef & cook",40.715057373046875,-73.982955932617188,19
"0bff6635903fgb74dg488bg3a86gd6577a6a","PERMANENT","No","FULL_TIME","MONTH",2900,"Medical Laboratory Specialist",40.712776184082031,-74.005973815917969,19
"26cdf9922ba4g8661g4f26gfa91g7b6e2258","","1-2 Years","NONE","","","Salesman",40.656734466552734,-73.683586120605469,19
"5949f4ed52c0g9b27g4659g5c0agfa2b670b","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Mechanic",40.946498870849609,-73.879852294921875,19
"5a87e8f10c92g8d10g4840gd5dcg16b4eb50","PERMANENT","No","PART_TIME","HOUR",11,"Early morning flow",40.661529541015625,-73.64947509765625,19
"66307b521fe6g8205g483fgdb7fgf7f35589","PERMANENT","No","PART_TIME","HOUR",10,"Hostess",40.738040924072266,-74.027595520019531,19
"67a923a58959g9264g4984g4474g526cebc2","PERMANENT","1-2 Years","FULL_TIME","","","Cashier & counter person",40.922634124755859,-72.713737487792969,19
"830307764ea7g8443g47e2ge700gbe3a73d4","","1-2 Years","NONE","HOUR",33,"Registered Nurse",40.820358276367188,-73.8572998046875,19
"ca39ba55ccb5ga790g450eg064fg9ffcb832","PERMANENT","1-2 Years","FULL_TIME","","","Front desk & receptionist",40.746658325195312,-73.917411804199219,19
"de6d99489072ga0dbg4957g5888g9ee75b44","PERMANENT","2-3 Years","FULL_TIME","","","Bartender",40.768020629882812,-73.920768737792969,19
"e144f35f154bgbdbdg419bg3b3bg65a5174a","PERMANENT","No","PART_TIME","HOUR",11,"Sales associate",40.661529541015625,-73.64947509765625,19
"117422f52a38g91cag46ffg4255g8724280b","PERMANENT","1-2 Years","FULL_TIME","","","Floor technician",40.705974578857422,-74.012954711914062,18
"17bcc317a44dg8f68g46aagdf1dg2f9369f0","","1-2 Years","NONE","","","Home health aide",40.846462249755859,-73.8327865600586,18
"1a2f8d85f0f0g8f3ag49f3ga623gf75e4c30","","1-2 Years","NONE","","","Front desk",40.662433624267578,-73.647964477539062,18
"1f8214de88dbg9f7bg4184gd4ddg707b4c03","PERMANENT","1-2 Years","FULL_TIME","","","Delicatessen clerk",40.7218132019043,-73.990234375,18
"30dde2c0c915g8b57g4a81g9f9cg6a8ed8bf","PERMANENT","1-2 Years","FULL_TIME","","","Counter help",40.766632080078125,-73.312141418457031,18
"3c0b9ac3e35agb65bg4892gb5d3gc133e48b","","1-2 Years","NONE","","","Teachers assistant",40.810375213623047,-73.945030212402344,18
"42b8cece37e5g9befg4899gf963gbd9f627b","PERMANENT","1-2 Years","FULL_TIME","","","Sales associate",40.781658172607422,-73.979682922363281,18
"505902ced45fgb093g491bg801fgf9d28709","PERMANENT","1-2 Years","FULL_TIME","","","Mechanic & technician",40.744991302490234,-73.934150695800781,18
"5d56698c42d7g85f2g4c7fg74d6ge95a682d","PERMANENT","1-2 Years","FULL_TIME","","","Mechanic & technician",40.848773956298828,-73.9320068359375,18
"691f74daa569g8d48g456fg9b43g04503e5e","PERMANENT","1-2 Years","FULL_TIME","","","Auto mechanic & technician",40.99249267578125,-73.883369445800781,18
"6df24181559fg836dg4454gbc8eg8e00394e","","1-2 Years","NONE","","","Health benefit specialist",40.712783813476562,-74.005943298339844,18
"70051df6de76g8dccg4f34g0880g6bae7d34","NONE","1-2 Years","NONE","","","Medical biller",40.678176879882812,-73.944160461425781,18
"778048547b55gae4ag49cegc13ag684ac823","","1-2 Years","NONE","","","Registered Nurse",40.724693298339844,-73.8382797241211,18
"93b0a3df32bbgad69g4c59gdfd8gd03663fb","PERMANENT","1-2 Years","FULL_TIME","","","Cook",40.936454772949219,-74.134117126464844,18
"9a82b00e3a26gbf43g48aag7784g36bfcd51","","1-2 Years","NONE","","","Server & wait staff",40.724018096923828,-74.010444641113281,18
"a0d8f9a679fcgaee9g48afg01d5g8bdbbbbc","PERMANENT","No","FULL_TIME","","","Counter person",40.767498016357422,-73.833076477050781,18
"b3fee9025e17g99b3g48c0gadf0ge4be553b","PERMANENT","1-2 Years","PART_TIME","","","Dental receptionist",40.6763916015625,-74.1114501953125,18
"c240fb22e581gb20dg42fcg44fbgd97a4186","PERMANENT","1-2 Years","FULL_TIME","","","Tlc driver",40.917934417724609,-73.805923461914062,18
"d2d9c4ff8822gba8fg4a3eg6c8cg1e4a120e","PERMANENT","No","FULL_TIME","","","Production assistant",40.760986328125,-73.030891418457031,18
"db768fd312b8g8e26g4b12g3412g6a37766c","PERMANENT","1-2 Years","FULL_TIME","","","Host",40.762546539306641,-73.98248291015625,18
"f4e993144afcg9035g4df9gcfcage4ef8455","PERMANENT","1-2 Years","FULL_TIME","","","Deliver driver",40.852008819580078,-73.972549438476562,18
"fcc9e9ee095cg8ed6g49e4g82degef558b41","PERMANENT","1-2 Years","FULL_TIME","","","Pizza cook",40.819145202636719,-73.952285766601562,18
"0ee946a51ab6g9ffdg41f8gfac7g903da537","PERMANENT","1-2 Years","FULL_TIME","","","Dishwasher",40.720947265625,-73.846603393554688,18
"4cec11d557bagb2b3g441eg5988g1371e346","PERMANENT","1-2 Years","FULL_TIME","","","Licensed massage therapist",40.722614288330078,-73.985458374023438,18
"50373ae5ca5bgac7ag4fbfg92b5gbbf526dc","","2-3 Years","NONE","","","Delivery & courier",40.752803802490234,-73.984832763671875,18
"66bb7797ed0cg8b3cg48c4gbb55gb81d225c","PERMANENT","No","FULL_TIME","","","Field technician",40.732601165771484,-73.445404052734375,18
"77ff3badfa50gbd79g4bc1g0e34gfe0718e7","PERMANENT","1-2 Years","FULL_TIME","","","Front desk & receptionist",40.79046630859375,-73.133026123046875,18
"9628c36b3ad3gb21fg4153g7a53g93204b5e","PERMANENT","1-2 Years","FULL_TIME","","","Office clerk",40.783447265625,-73.2929916381836,18
"a5a5b1d94ebbg9b2dg4f8cg40a6g27c2d59b","","1-2 Years","NONE","HOUR","","Nail technician",40.6767463684082,-73.819244384765625,18
"acacc9a0d3f6ga3efg4b5cgd31bg5c1cb5bd","","No","NONE","","","CNA",40.968971252441406,-73.887802124023438,18
"ae3fe055aaa9g82c1g410bge105g8c8425f8","PERMANENT","1-2 Years","FULL_TIME","","","Dishwasher",40.7744140625,-73.908737182617188,18
"c46032ee5ef8g841cg46d9ge806gc8826dd8","","No","NONE","","","Host",40.712776184082031,-74.005973815917969,18
"c54eb06dc8c5g8e90g4f0fg67dbg4df9fa43","PERMANENT","2-3 Years","FULL_TIME","","","Audio / video technician",40.796409606933594,-73.4616470336914,18
"c5944e5347d2gb8efg45dagdfa8gf1eb6bc0","PERMANENT","1-2 Years","FULL_TIME","","","Cleaner",40.864986419677734,-73.9935073852539,18
"d430b5a8708bgb909g4c54g9366gd6598db6","PERMANENT","1-2 Years","FULL_TIME","","","Coach",40.709049224853516,-73.815353393554688,18
"ee80c9ed7418g820eg43e4gcaa5gb8ddf017","PERMANENT","2-3 Years","PART_TIME","","","Sales associate",40.953365325927734,-73.851837158203125,18
"0d6c846aebe4gbf8cg432egd649ge5739c84","","+3 Years","NONE","HOUR",15,"C# .net developer",40.7573356628418,-73.9715347290039,18
"1031a87995bcg9b05g4065gbc1cgc6d549a1","PERMANENT","No","FULL_TIME","HOUR",11.75,"Cashier & counter person",40.6771240234375,-73.441856384277344,18
"28ffee72d72fg9603g425ag8ee4g17785193","TEMPORAL","1-2 Years","FULL_TIME","HOUR",12,"Delivery & courier",40.844783782958984,-73.864830017089844,18
"501679684654g9d61g4495g80d4g13646a48","PERMANENT","No","FULL_TIME","HOUR",12,"Baker",40.661712646484375,-73.5379638671875,18
"920b0010817bga357g431egd229g7a303545","PERMANENT","1-2 Years","FULL_TIME","","","Warehouse employee",40.728225708007812,-73.794853210449219,18
"950c63da6608gbe82g4054g96fbg74dac7a8","PERMANENT","No","FULL_TIME","MONTH",1200,"Encuestadores ",40.744678497314453,-73.948539733886719,18
"b08ef800a1bag81a8g4c2eg062dg029e874d","PERMANENT","2-3 Years","PART_TIME","HOUR",10,"Baker",40.755542755126953,-74.0372314453125,18
"b35ce6ce9656ga79fg43cag20c6g5f2d5a35","PERMANENT","1-2 Years","FULL_TIME","HOUR",12,"Barista",40.761863708496094,-73.9660873413086,18
"c0fb35c30d5dga49bg4cc0ga55eg339395b5","TEMPORAL","1-2 Years","FULL_TIME","HOUR",15,"Porter",40.931209564208984,-73.898750305175781,18
"cd3970c6f1b9g971eg4636gced1g8244d094","TEMPORAL","No","PART_TIME","HOUR",12,"Tutor",40.712776184082031,-74.005973815917969,18
"df407b4a217dg90c3g4652g31edg07b68422","PERMANENT","1-2 Years","FULL_TIME","HOUR",11,"Dishwasher",40.761398315429688,-73.939613342285156,18
"fe90a44e7615g8301g442dgb368gffe1b90f","PERMANENT","1-2 Years","FULL_TIME","HOUR",18,"Database specialist",40.724174499511719,-73.754470825195312,18
"094fc4281776ga9d5g46c3g6e87gd8882445","PERMANENT","1-2 Years","FULL_TIME","","","Kitchen assistant",40.678176879882812,-73.944160461425781,17
"10ce4c1e3f55g967ag4e4bg3c0cg18cd9cad","TEMPORAL","No","PART_TIME","","","Caterers",40.792060852050781,-73.6435775756836,17
"1421c4780a67ga126g4b35ga704g1226ecb7","PERMANENT","1-2 Years","FULL_TIME","","","Front desk & receptionist",40.695671081542969,-73.325698852539062,17
"1537d5764379ga996g4f44gc7cag5a0e6454","PERMANENT","1-2 Years","FULL_TIME","","","Sales",40.783061981201172,-73.97125244140625,17
"19673fdaecd3g8675g4576g3888g4dd96a9c","PERMANENT","1-2 Years","FULL_TIME","","","Automotive Sales Professional",40.913669586181641,-73.774360656738281,17
"1d239cbcc7b8gad58g431dg93b4g76485269","PERMANENT","1-2 Years","FULL_TIME","","","Housekeeper",40.805801391601562,-73.9453353881836,17
"210da307660fg9c09g464agfdccg1a0ade0f","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",40.945590972900391,-74.050849914550781,17
"3a9018b09a6cgb0cdg4b67gaf90gd15b645d","","No","NONE","","","Cashier & counter person",40.785320281982422,-73.623184204101562,17
"4f5838c2c388g9751g44d1gcee6g6d9fc020","PERMANENT","1-2 Years","FULL_TIME","","","Installer",40.715663909912109,-73.741905212402344,17
"5b9b2c6d7cfegacc7g406bgf098g813cab3a","PERMANENT","1-2 Years","FULL_TIME","","","Hostess",40.738040924072266,-74.027595520019531,17
"673be10fa295gabd7g44e4g53f0g49fcd0d0","PERMANENT","1-2 Years","FULL_TIME","","","Crew member",40.563804626464844,-74.11444091796875,17
"6f6d448d95dcg90dcg4377g0998gddc59d77","PERMANENT","1-2 Years","FULL_TIME","","","Baker",40.694896697998047,-73.9597396850586,17
"72c35d924fc4gae78g4783ga965g55cd5a2c","PERMANENT","1-2 Years","FULL_TIME","","","Produce",40.609897613525391,-73.9561996459961,17
"7dcb7fcd5bd6g9063g404fg3947g004fc524","PERMANENT","1-2 Years","FULL_TIME","","","Project superintendent",40.8021125793457,-73.940620422363281,17
"86e3f7ea3067g856ag4222g6a32gcc49e2be","PERMANENT","No","PART_TIME","","","Front desk",41.093086242675781,-74.156013488769531,17
"91abc5899b0dg89d4g4382g5ea1gdfe6e4c3","PERMANENT","1-2 Years","FULL_TIME","","","Front desk",40.737525939941406,-74.172309875488281,17
"9396071f8976gba44g4807g4b54g192eeb48","PERMANENT","2-3 Years","FULL_TIME","","","Delicatessen counter",40.753509521484375,-73.691162109375,17
"9acf38b9b75agb823g4ef2g213eg2c5e0d4f","PERMANENT","1-2 Years","FULL_TIME","","","SALES FASHION",40.754932403564453,-73.984016418457031,17
"9cf91fd4e1e8g8675g49d7gc3f3ga2f63dc0","PERMANENT","1-2 Years","FULL_TIME","","","Porter",40.728328704833984,-73.991584777832031,17
"c4b350d19e07ga0a9g4f6cgea39g38c24299","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",40.689228057861328,-73.983589172363281,17
"f53da0c5e3ddg821fg440fgf4e0g7953fa5e","","1-2 Years","NONE","","","Bartender",40.930130004882812,-73.751411437988281,17
"03c99741b0a5g9462g4e07g1ac3g90eac93d","NONE","No","NONE","","","Computers",40.688869476318359,-73.984039306640625,17
"17d6fe36f521g9a6fg4dd6gad51g30f4e587","PERMANENT","1-2 Years","FULL_TIME","","","Porter",40.850933074951172,-73.970138549804688,17
"1e7a6d0abec6g9fa7g464bge714g840fb95f","PERMANENT","1-2 Years","FULL_TIME","","","Cleaner",40.869010925292969,-74.2082290649414,17
"1fe377b57747gac23g454cgfc38g64b2afcd","PERMANENT","1-2 Years","FULL_TIME","","","Womens Department Sales Rep",40.778415679931641,-73.980499267578125,17
"27e15e52efe3ga4c4g4ce9g2cfdg8642521d","PERMANENT","1-2 Years","FULL_TIME","","","Server",40.738643646240234,-74.000473022460938,17
"2a1927fca9aagadceg4b5bg941dg50c7221a","PERMANENT","2-3 Years","PART_TIME","","","Team member",40.712776184082031,-74.005973815917969,17
"38980b067ae7gbf56g472agac47g0a672086","PERMANENT","1-2 Years","FULL_TIME","","","Certified Nursing assistant",40.986362457275391,-73.837020874023438,17
"4181430bf90egb13cg48bdg4ea3g4aa4667a","PERMANENT","1-2 Years","FULL_TIME","","","Dishwasher",40.631591796875,-74.027503967285156,17
"457d97f444e4g97a3g4dfcg2da2g1a6428db","PERMANENT","1-2 Years","FULL_TIME","","","Real estate agent",40.708301544189453,-73.921798706054688,17
"485a95944174gad0dg45fdg7439g69463e57","PERMANENT","1-2 Years","FULL_TIME","","","Licensed chiropractor",40.787738800048828,-74.008720397949219,17
"684576a859a8gb020g44a0g951fg747fd2ec","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",40.855609893798828,-74.071205139160156,17
"8fa6ff7efc02g8d0bg4efeg8183g8aeb2a93","PERMANENT","1-2 Years","FULL_TIME","","","Cashier & counter person",40.778636932373047,-73.245773315429688,17
"a755d497611bg828ag4b8fg026age0825e00","PERMANENT","1-2 Years","FULL_TIME","","","Delivery driver",40.584865570068359,-74.303924560546875,17
"abf2b0deec89g8c29g4d2ag2c46g75d3caf0","PERMANENT","No","PART_TIME","","","French teacher",40.744247436523438,-73.951385498046875,17
"b38fcf69ff9fga383g4454g8f40g1ed36a71","PERMANENT","1-2 Years","FULL_TIME","","","Data entry clerk",40.767192840576172,-73.835685729980469,17
"f63a492b1455g9bd7g45e4gc065g96e22703","PERMANENT","No","PART_TIME","","","Crew member",40.749305725097656,-73.325042724609375,17
"fb4fc837daaagb3a9g42d9g4ba0gc8252cae","PERMANENT","No","FULL_TIME","","","Sales agent",41.033985137939453,-73.762908935546875,17
"fe75415a64e5ga5ebg4a1cgb5e8gaa2e4282","PERMANENT","+3 Years","FULL_TIME","","","School/Education director",40.858272552490234,-73.8954849243164,17
"0e4f0a9e760ega3c6g4a9dgb0efgcddf3675","PERMANENT","1-2 Years","FULL_TIME","","","Diesel technician",40.925373077392578,-74.276542663574219,17
"2a27a53e2a41g970ag4d94gfa38gb7680027","PERMANENT","+3 Years","FULL_TIME","HOUR",12,"Chef & cook",40.741561889648438,-74.170989990234375,17
"6841f9e98daag8c6eg4c5agc003gb3a17e98","","1-2 Years","NONE","HOUR",13,"Baker",40.705974578857422,-74.012954711914062,17
"9e24e59dfbbfg95c1g46b4gc9a3g904d1b5b","TEMPORAL","No","FULL_TIME","HOUR",12,"Barista",40.712783813476562,-74.005943298339844,17
"b521bdc6adeag8f72g495ag2930g81db1e63","PERMANENT","+3 Years","FULL_TIME","HOUR",13,"Delivery personnel",40.751972198486328,-73.9903564453125,17
"b9f96dca5007gbf9fg4df8g1e69gdc5f6c2c","PERMANENT","1-2 Years","PART_TIME","HOUR",7.5,"Server & wait staff",40.662387847900391,-73.553131103515625,17
"d239102c25e7g8b23g4cfcg0032gbb6b8676","PERMANENT","No","FULL_TIME","MONTH",2500,"Dentist",40.712776184082031,-74.005973815917969,17
"eda1265dcde8ga2d3g47ddgb4ceg4c77b590","PERMANENT","2-3 Years","FULL_TIME","HOUR",20,"Locksmith",40.611522674560547,-73.952934265136719,17
"08d1cdcd5f14g9c33g42dbg00b8g6ed25286","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",41.155990600585938,-74.071044921875,16
"17f522f197e2g9bceg4d1cgbcf0gd4cf8fb4","PERMANENT","1-2 Years","FULL_TIME","","","Cook",40.945590972900391,-74.050849914550781,16
"1acdf1b971a4gb8c9g4b85gc57agbda1dfba","","1-2 Years","NONE","","","Delivery personnel",40.676475524902344,-73.8441162109375,16
"485c2882d61cg9f4bg4680g21d4g449ee229","PERMANENT","+3 Years","FULL_TIME","","","IT Sector",40.753982543945312,-73.97137451171875,16
"4e6109593fa9g883dg4463g0285gf4aa00bf","","No","NONE","","","Prep cook",40.8923225402832,-74.477378845214844,16
"6805fde33193ga6c3g41d6g5e1cg39d3867e","PERMANENT","2-3 Years","FULL_TIME","","","Wait staff",40.659587860107422,-73.543533325195312,16
"79e847e902efgb06dg4401g2d67g5610e184","PERMANENT","1-2 Years","FULL_TIME","","","Truck driver",40.821067810058594,-73.838325500488281,16
"7b234ece519dgb1c5g4046g47d2g525da351","PERMANENT","1-2 Years","FULL_TIME","","","Counter Attendant",40.898757934570312,-73.330574035644531,16
"9310e4f0320dg8853g44c9g5f1ag908a1e21","","No","NONE","","","Order picker",40.840377807617188,-74.0906982421875,16
"9a025108e238g9335g4f5dg7d21gc03f2b84","PERMANENT","No","FULL_TIME","","","Dental Assistant",40.689228057861328,-73.983589172363281,16
"b70b2dfea7e2g9b9fg4f91g3e6eg3dd529d0","PERMANENT","1-2 Years","FULL_TIME","","","Teachers assistant",40.839763641357422,-73.836372375488281,16
"b97d9907b7d0ga7cbg4bebgaeb6g86da3504","PERMANENT","2-3 Years","PART_TIME","","","Sales associate",40.739604949951172,-74.3648681640625,16
"b9dd35123ca5ga8fag4a46g27c2gc4685527","PERMANENT","1-2 Years","FULL_TIME","","","Barista",40.743991851806641,-74.032363891601562,16
"f827e9d9f6e4ga85bg48b5g7302gcc9f3261","PERMANENT","1-2 Years","FULL_TIME","","","Customer service",40.735553741455078,-73.9979248046875,16
"226fd275ae22gbc40g49d3g0b7ag246e05ac","PERMANENT","1-2 Years","FULL_TIME","","","Coach",40.709049224853516,-73.815353393554688,16
"37641af95f5dgb8adg45cdg8f22g95ef0017","PERMANENT","1-2 Years","FULL_TIME","","","Certified Nursing assistant",40.968971252441406,-73.887802124023438,16
"4e979b2e736bg9172g444fg6943ga6865355","PERMANENT","1-2 Years","FULL_TIME","","","Laborer",40.7706184387207,-74.232650756835938,16
"6190596569fbgb466g4462g7d28g166bda86","PERMANENT","1-2 Years","FULL_TIME","","","Front desk & receptionist",40.747207641601562,-73.987945556640625,16
"8698fbae5a56g8026g4985ga7a8g869ce85d","PERMANENT","1-2 Years","NONE","","","Warehouse associate",41.001766204833984,-73.665679931640625,16
"87421462f95bgac17g470dg1d24g1dd8a568","PERMANENT","No","FULL_TIME","","","Line cook",40.737022399902344,-73.979476928710938,16
"8c4d8d2f4e0egb462g4743g5a3dg1ca16bc1","PERMANENT","No","PART_TIME","","","Sales person",41.316978454589844,-74.127716064453125,16
"916c8546aac4g89cag4239ge4f9ga995668d","PERMANENT","1-2 Years","FULL_TIME","","","Valet parking attendant",40.892875671386719,-73.972640991210938,16
"91e2eb56bf58ga730g451dg7b7eg184853fd","PERMANENT","No","FULL_TIME","","","CNA Rehabilitation",40.968971252441406,-73.887802124023438,16
"95caa3b79804ga5c6g4889g91beg5b31bbcc","PERMANENT","+3 Years","FULL_TIME","","","Journeyman Electrician",40.853157043457031,-74.113754272460938,16
"9c3c8589411fg81cdg42dbg000fg89d99f76","PERMANENT","1-2 Years","FULL_TIME","","","Dishwasher",40.715396881103516,-73.944732666015625,16
"a0017c33c692gbeb8g4bd0g665fgb6bb6ede","","1-2 Years","NONE","","","Server & wait staff",40.908664703369141,-73.811325073242188,16
"b1f9e5ea82f4gb191g4a5fge77cgc7adda21","PERMANENT","1-2 Years","FULL_TIME","","","Rental agent",40.728229522705078,-73.9836654663086,16
"dbbe99e31c58g86a0g4609gd438g32ab698e","NONE","No","NONE","","","Sales person",40.508640289306641,-74.268402099609375,16
"e0d441d12c14gb972g4c7cg04b7gab7cff8f","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",40.831325531005859,-73.696197509765625,16
"e335fa56a4a5g8911g4fc6g3025gce4cdec7","PERMANENT","No","PART_TIME","","","Sales associate",41.316978454589844,-74.127716064453125,16
"095353180bb5gb98ag4248g3040g1bf29a5f","PERMANENT","1-2 Years","FULL_TIME","HOUR",18,"Production & manufacturing operator",40.790107727050781,-73.415267944335938,16
"210354b7ed9dgb6d4g4673g6dafg35ddd8f5","PERMANENT","No","FULL_TIME","HOUR",12,"Production & manufacturing operator",40.741962432861328,-73.110801696777344,16
"3230e5b1a586gad9eg4fc3gd0beg1109d505","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Certified Nursing assistant",40.72955322265625,-74.066352844238281,16
"5534b1b6f8b3g8022g41aag8c0eg1f55e7a0","PERMANENT","1-2 Years","FULL_TIME","","","Assistant & secretary",40.71893310546875,-74.009880065917969,16
"56d0e72da441gb0dbg4c40g428cge07042d4","PERMANENT","No","PART_TIME","HOUR",11.75,"Cashier & counter person",40.6771240234375,-73.441856384277344,16
"74b5474c4adeg98fbg464dg1b01g4dfac693","PERMANENT","No","PART_TIME","HOUR",11,"Sales associate",40.623527526855469,-73.6380386352539,16
"a8234c181b9fg888ag4527ga77bgbba87aca","","No","PART_TIME","HOUR",15,"Cashier & counter person",40.786201477050781,-73.648521423339844,16
"d94bbfaba0f3g9208g4b74ga457g860165d9","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Assistant & Secretary",40.579532623291016,-74.150199890136719,16
"e44e67136c1egbaabg4fe6ge698gf6e996c0","PERMANENT","No","FULL_TIME","HOUR",11,"Dishwasher",40.822952270507812,-73.410659790039062,16
"0d7371cf3fa0ga256g45dag58ffge03e70ed","PERMANENT","1-2 Years","FULL_TIME","","","Assistant manager",40.945590972900391,-74.050849914550781,15
"0ffe96d068cbg8fefg444ag813dgdee8dcaf","PERMANENT","1-2 Years","FULL_TIME","","","Day care teacher's assistant",40.743724822998047,-73.906745910644531,15
"1c9261877fbcg931ag43a1ge4b4gb1657cde","PERMANENT","No","PART_TIME","","","Delivery driver",40.798164367675781,-74.4753646850586,15
"20595f0e8e0cgaef3g4720ga2d4ge96e3da1","PERMANENT","1-2 Years","FULL_TIME","","","Night shift worker",40.875190734863281,-73.60552978515625,15
"20b21172bee9ga76eg4084g9022g0ddd71c9","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",41.055686950683594,-74.024055480957031,15
"252c23ca48fag9473g4168gfadegc4bdad21","","1-2 Years","","","","Inventory associate",40.73565673828125,-74.17236328125,15
"32f021fb992fg90c4g4cafg57fcg68ee8334","NONE","+3 Years","NONE","","","Server & wait staff",40.9622917175293,-74.244148254394531,15
"4592421330a8gad86g4fccgc580gb3476d4a","PERMANENT","1-2 Years","PART_TIME","","","Client coordinator",40.777362823486328,-73.957359313964844,15
"68599a1c400cg9883g4b1ag8474gf9021686","","1-2 Years","NONE","","","Insurance agent",40.712783813476562,-74.005943298339844,15
"75a8e12c4497g9bd7g4e96g3fa9g4cc5c08f","PERMANENT","1-2 Years","FULL_TIME","","","Sales account manager",40.754932403564453,-73.984016418457031,15
"86294f6c8281g8cb9g4c7bg3a86g0bd3cbd7","PERMANENT","1-2 Years","FULL_TIME","","","Licensed massage therapist",40.743991851806641,-74.032363891601562,15
"95cc139a763cg8dbcg4a1bg63ceg0bdfc9e6","PERMANENT","2-3 Years","PART_TIME","","","Shift supervisor",40.6395378112793,-73.6422348022461,15
"a383c520bce1g9343g4bcdg1254g97b25fea","PERMANENT","1-2 Years","FULL_TIME","","","Hostess",41.028278350830078,-73.76287841796875,15
"bf4f51adfedcga260g4cfbgfb37g327bd874","PERMANENT","2-3 Years","FULL_TIME","","","Auto Cad Drafter",40.747333526611328,-73.926773071289062,15
"ddc130c8c3d6g95afg4ed0gf264ge6f636df","PERMANENT","1-2 Years","FULL_TIME","","","Clerical assistant",41.208896636962891,-73.99005126953125,15
